time, timemax, Amax, beta0, beta1, beta2, beta3, beta4, beta5
2014-04-08, 2014-04-08T18:44:01.008000000, -25.484, 1023.324, 1.203, 60.682, 43.277, 110.324, 87.939
2014-04-09, 2014-04-09T14:30:01.008000000, -19.534, 1023.366, 1.200, 63.265, 43.975, 110.349, 88.395
2014-04-10, 2014-04-10T00:48:01.008000000, -18.959, 1023.360, 1.201, 64.413, 40.519, 110.305, 87.375
2014-04-11, 2014-04-11T12:22:01.008000000, -19.348, 1023.380, 1.202, 66.285, 39.656, 110.286, 88.200
2014-04-12, 2014-04-12T23:59:01.008000000, -19.223, 1023.396, 1.201, 67.264, 39.582, 110.294, 83.139
2014-04-13, 2014-04-13T12:22:01.008000000, -31.683, 1023.376, 1.203, 67.827, 41.216, 110.303, 84.301
2014-04-14, 2014-04-14T13:00:01.008000000, -26.554, 1023.370, 1.200, 68.627, 40.948, 110.328, 77.092
2014-04-15, 2014-04-15T00:02:01.008000000, -17.957, 1023.373, 1.203, 69.973, 43.833, 110.316, 74.400
2014-04-16, 2014-04-16T03:02:01.008000000, -19.593, 1023.408, 1.202, 72.833, 45.615, 110.302, 69.764
2014-04-17, 2014-04-17T23:58:01.008000000, -20.739, 1023.425, 1.200, 73.814, 46.861, 110.308, 65.637
2014-04-18, 2014-04-18T00:00:01.008000000, -19.596, 1023.326, 1.196, 69.008, 46.164, 110.308, 59.796
2014-04-19, 2014-04-19T05:34:01.008000000, 19.213, 1023.297, 1.197, 67.184, 45.772, 110.333, 59.383
2014-04-20, 2014-04-20T20:56:01.008000000, 17.188, 1023.395, 1.197, 71.751, 43.968, 110.313, 59.718
2014-04-21, 2014-04-21T16:50:01.008000000, 16.476, 1023.493, 1.199, 76.683, 42.511, 110.331, 59.294
2014-04-22, 2014-04-22T14:02:01.008000000, -16.042, 1023.698, 1.202, 86.676, 46.098, 110.323, 57.075
2014-04-23, 2014-04-23T20:58:01.008000000, 15.143, 1023.908, 1.202, 96.820, 52.386, 110.275, 64.871
2014-04-24, 2014-04-24T02:50:01.008000000, -19.611, 1024.090, 1.204, 106.614, 55.164, 110.298, 70.352
2014-04-25, 2014-04-25T05:06:01.008000000, -23.264, 1023.909, 1.202, 92.068, 60.111, 110.305, 56.313
2014-04-26, 2014-04-26T17:28:01.008000000, -22.815, 1023.675, 1.199, 80.593, 58.850, 110.321, 54.986
2014-04-27, 2014-04-27T16:38:01.008000000, -17.475, 1023.565, 1.203, 76.062, 57.192, 110.283, 57.197
2014-04-28, 2014-04-28T15:04:01.008000000, 20.243, 1023.662, 1.204, 82.117, 54.765, 110.268, 61.440
2014-04-29, 2014-04-29T15:34:01.008000000, 32.049, 1023.885, 1.205, 94.350, 50.314, 110.283, 72.019
2014-04-30, 2014-04-30T10:44:01.008000000, 20.774, 1023.878, 1.203, 94.235, 51.260, 110.299, 71.804
2014-05-01, 2014-05-01T01:38:01.008000000, 16.708, 1023.860, 1.204, 93.704, 52.214, 110.316, 69.602
2014-05-02, 2014-05-02T14:28:01.008000000, 14.528, 1023.787, 1.200, 90.411, 51.485, 110.311, 67.580
2014-05-03, 2014-05-03T14:16:01.008000000, -24.044, 1023.701, 1.200, 87.406, 51.151, 110.282, 62.539
2014-05-04, 2014-05-04T15:06:01.008000000, -22.695, 1023.727, 1.204, 91.461, 49.995, 110.304, 63.975
2014-05-05, 2014-05-05T03:10:01.008000000, -19.133, 1023.765, 1.204, 95.088, 44.690, 110.267, 61.721
2014-05-06, 2014-05-06T00:16:01.008000000, -14.851, 1023.758, 1.203, 95.112, 44.133, 110.286, 64.676
2014-05-07, 2014-05-07T23:06:01.008000000, 18.236, 1023.794, 1.203, 96.869, 45.284, 110.278, 65.215
2014-05-08, 2014-05-08T14:06:01.008000000, 24.303, 1023.908, 1.201, 101.062, 51.191, 110.309, 66.314
2014-05-09, 2014-05-09T00:29:01.008000000, 18.313, 1023.838, 1.199, 95.952, 51.201, 110.288, 62.525
2014-05-10, 2014-05-10T00:26:01.008000000, 25.233, 1023.910, 1.201, 98.778, 48.481, 110.320, 60.510
2014-05-11, 2014-05-11T01:54:01.008000000, 27.735, 1023.947, 1.202, 100.646, 49.908, 110.308, 61.542
2014-05-12, 2014-05-12T01:20:01.008000000, 32.482, 1023.932, 1.200, 100.858, 53.735, 110.265, 62.629
2014-05-13, 2014-05-13T00:12:01.008000000, -20.132, 1023.882, 1.200, 93.138, 56.342, 110.311, 53.484
2014-05-14, 2014-05-14T06:42:01.008000000, 20.883, 1023.836, 1.196, 90.317, 54.920, 110.319, 50.758
2014-05-15, 2014-05-15T00:22:01.008000000, 19.686, 1023.797, 1.197, 89.034, 55.656, 110.347, 50.924
2014-05-16, 2014-05-16T16:04:01.008000000, -18.025, 1023.817, 1.196, 89.531, 56.254, 110.344, 53.675
2014-05-17, 2014-05-17T11:44:01.008000000, -17.873, 1023.867, 1.195, 92.537, 53.307, 110.304, 50.624
2014-05-18, 2014-05-18T11:18:01.008000000, 18.794, 1023.944, 1.196, 94.676, 54.771, 110.327, 51.190
2014-05-19, 2014-05-19T00:10:01.008000000, 21.250, 1024.061, 1.197, 96.287, 53.502, 110.315, 38.997
2014-05-20, 2014-05-20T10:18:01.008000000, -20.644, 1023.977, 1.196, 94.577, 50.743, 110.355, 41.387
2014-05-21, 2014-05-21T23:34:01.008000000, -30.127, 1023.900, 1.198, 96.117, 49.872, 110.321, 50.400
2014-05-22, 2014-05-22T00:26:01.008000000, -30.021, 1023.997, 1.200, 100.519, 48.107, 110.302, 46.216
2014-05-23, 2014-05-23T01:00:01.008000000, 35.717, 1024.102, 1.197, 104.910, 51.421, 110.317, 46.457
2014-05-24, 2014-05-24T07:14:01.008000000, 34.545, 1024.202, 1.200, 105.918, 51.177, 110.321, 37.187
2014-05-25, 2014-05-25T05:00:01.008000000, 36.031, 1024.228, 1.201, 104.568, 52.878, 110.311, 33.699
2014-05-26, 2014-05-26T01:46:01.008000000, -26.910, 1024.140, 1.200, 101.605, 52.649, 110.304, 35.493
2014-05-27, 2014-05-27T14:22:01.008000000, 26.521, 1024.135, 1.201, 100.176, 51.808, 110.335, 33.899
2014-05-28, 2014-05-28T03:36:01.008000000, 29.850, 1024.144, 1.197, 101.027, 51.733, 110.321, 32.120
2014-05-29, 2014-05-29T15:46:01.008000000, -17.697, 1024.141, 1.199, 103.502, 50.750, 110.364, 34.345
2014-05-30, 2014-05-30T17:58:01.008000000, -22.821, 1024.107, 1.199, 105.588, 51.471, 110.301, 40.952
2014-05-31, 2014-05-31T20:42:01.008000000, 25.044, 1024.157, 1.199, 110.874, 52.063, 110.339, 46.102
2014-06-01, 2014-06-01T07:12:01.008000000, 22.979, 1024.237, 1.199, 115.248, 53.606, 110.333, 48.217
2014-06-02, 2014-06-02T10:00:01.008000000, 21.953, 1024.274, 1.198, 116.748, 55.867, 110.309, 48.852
2014-06-03, 2014-06-03T02:56:01.008000000, 24.442, 1024.263, 1.198, 112.753, 55.756, 110.290, 38.913
2014-06-04, 2014-06-04T02:42:01.008000000, 28.440, 1024.249, 1.198, 110.414, 59.322, 110.325, 35.939
2014-06-05, 2014-06-05T01:52:01.008000000, 23.116, 1024.323, 1.200, 120.519, 55.241, 110.333, 43.302
2014-06-06, 2014-06-06T13:54:01.008000000, 24.557, 1024.374, 1.198, 126.573, 50.551, 110.308, 44.365
2014-06-07, 2014-06-07T12:40:01.008000000, 37.814, 1024.465, 1.198, 134.022, 51.965, 110.289, 48.078
2014-06-08, 2014-06-08T02:38:01.008000000, 38.374, 1024.558, 1.199, 139.045, 55.138, 110.282, 50.333
2014-06-09, 2014-06-09T02:30:01.008000000, 36.834, 1024.555, 1.200, 142.929, 53.854, 110.352, 57.695
2014-06-10, 2014-06-10T03:40:01.008000000, 41.871, 1024.580, 1.196, 148.951, 54.215, 110.264, 68.190
2014-06-11, 2014-06-11T15:36:01.008000000, 26.196, 1024.649, 1.200, 155.642, 53.397, 110.319, 76.258
2014-06-12, 2014-06-12T08:44:01.008000000, 24.758, 1024.686, 1.198, 157.746, 54.549, 110.270, 78.994
2014-06-13, 2014-06-13T07:56:01.008000000, 34.980, 1024.716, 1.201, 160.405, 50.709, 110.325, 72.565
2014-06-14, 2014-06-14T19:13:01.008000000, 39.480, 1024.783, 1.201, 167.055, 47.782, 110.290, 78.341
2014-06-15, 2014-06-15T06:14:01.008000000, 41.112, 1024.840, 1.199, 172.571, 44.112, 110.316, 83.527
2014-06-16, 2014-06-16T08:56:01.008000000, 35.947, 1024.884, 1.202, 174.393, 43.274, 110.302, 82.586
2014-06-17, 2014-06-17T00:14:01.008000000, 26.209, 1024.908, 1.200, 174.733, 42.234, 110.292, 81.455
2014-06-18, 2014-06-18T07:58:01.008000000, 31.710, 1024.935, 1.201, 174.533, 42.317, 110.302, 80.530
2014-06-19, 2014-06-19T00:46:01.008000000, 37.568, 1024.936, 1.201, 172.390, 43.676, 110.325, 78.440
2014-06-20, 2014-06-20T15:28:01.008000000, 44.121, 1024.944, 1.200, 172.265, 43.654, 110.294, 80.625
2014-06-21, 2014-06-21T04:08:01.008000000, -235.287, 1024.952, 1.200, 171.635, 39.092, 110.289, 77.663
2014-06-22, 2014-06-22T00:30:01.008000000, 27.831, 1024.942, 1.199, 171.321, 39.619, 110.339, 82.252
2014-06-23, 2014-06-23T22:24:01.008000000, 23.134, 1024.962, 1.202, 172.016, 40.258, 110.304, 85.184
2014-06-24, 2014-06-24T09:22:01.008000000, 31.330, 1024.985, 1.199, 173.129, 41.669, 110.304, 80.010
2014-06-25, 2014-06-25T09:10:01.008000000, 18.681, 1024.994, 1.199, 175.043, 46.516, 110.292, 75.476
2014-06-26, 2014-06-26T22:52:01.008000000, 17.025, 1024.992, 1.197, 175.292, 49.393, 110.298, 77.460
2014-06-27, 2014-06-27T11:54:01.008000000, 32.057, 1025.041, 1.198, 179.085, 52.700, 110.316, 89.628
2014-06-28, 2014-06-28T13:46:01.008000000, -16.435, 1025.069, 1.200, 174.550, 57.085, 110.294, 74.626
2014-06-29, 2014-06-29T15:30:01.008000000, -12.976, 1025.060, 1.197, 174.495, 56.005, 110.318, 73.486
2014-06-30, 2014-06-30T20:58:01.008000000, -16.540, 1025.085, 1.199, 178.597, 53.682, 110.283, 75.305
2014-07-01, 2014-07-01T16:48:01.008000000, 34.295, 1025.115, 1.198, 181.919, 52.086, 110.330, 85.137
2014-07-02, 2014-07-02T17:28:01.008000000, 41.797, 1025.175, 1.200, 183.709, 52.280, 110.305, 79.817
2014-07-03, 2014-07-03T05:48:01.008000000, 27.749, 1025.183, 1.197, 182.711, 54.138, 110.306, 79.924
2014-07-04, 2014-07-04T07:56:01.008000000, 45.379, 1025.161, 1.200, 180.086, 54.086, 110.295, 78.606
2014-07-05, 2014-07-05T08:30:01.008000000, 44.473, 1025.165, 1.198, 180.160, 52.224, 110.329, 77.804
2014-07-06, 2014-07-06T19:42:01.008000000, 32.154, 1025.187, 1.200, 181.742, 48.067, 110.304, 76.636
2014-07-07, 2014-07-07T02:10:01.008000000, -22.053, 1025.186, 1.198, 180.214, 47.037, 110.321, 70.348
2014-07-08, 2014-07-08T09:28:01.008000000, 26.652, 1025.189, 1.199, 179.860, 49.790, 110.269, 67.651
2014-07-09, 2014-07-09T13:12:01.008000000, 20.786, 1025.208, 1.200, 180.980, 50.493, 110.335, 72.327
2014-07-10, 2014-07-10T00:54:01.008000000, 26.300, 1025.262, 1.199, 184.205, 50.099, 110.280, 72.764
2014-07-11, 2014-07-11T02:56:01.008000000, 45.813, 1025.293, 1.200, 187.617, 50.930, 110.297, 87.398
2014-07-12, 2014-07-12T03:34:01.008000000, 37.555, 1025.299, 1.201, 187.867, 52.775, 110.341, 83.267
2014-07-13, 2014-07-13T02:31:01.008000000, 20.293, 1025.306, 1.200, 187.159, 54.677, 110.302, 86.114
2014-07-14, 2014-07-14T10:58:01.008000000, 17.233, 1025.321, 1.200, 185.182, 53.735, 110.282, 80.601
2014-07-15, 2014-07-15T04:56:01.008000000, 34.847, 1025.339, 1.199, 185.659, 53.037, 110.308, 80.549
2014-07-16, 2014-07-16T18:10:01.008000000, 38.905, 1025.347, 1.203, 186.810, 52.641, 110.304, 85.025
2014-07-17, 2014-07-17T07:08:01.008000000, 26.681, 1025.362, 1.202, 187.635, 51.347, 110.291, 82.223
2014-07-18, 2014-07-18T08:56:01.008000000, 40.129, 1025.381, 1.201, 187.966, 50.189, 110.318, 80.376
2014-07-19, 2014-07-19T19:02:01.008000000, -15.911, 1025.391, 1.198, 187.627, 50.330, 110.280, 81.479
2014-07-20, 2014-07-20T10:44:01.008000000, 41.962, 1025.413, 1.200, 189.190, 50.015, 110.287, 87.076
2014-07-21, 2014-07-21T23:28:01.008000000, 29.485, 1025.430, 1.200, 191.083, 50.117, 110.321, 77.691
2014-07-22, 2014-07-22T02:26:01.008000000, 24.468, 1025.456, 1.201, 194.559, 53.623, 110.333, 81.253
2014-07-23, 2014-07-23T06:30:01.008000000, 21.510, 1025.468, 1.200, 195.216, 59.841, 110.308, 68.526
2014-07-24, 2014-07-24T19:00:01.008000000, 27.686, 1025.514, 1.198, 199.814, 58.746, 110.309, 73.101
2014-07-25, 2014-07-25T07:40:01.008000000, 19.234, 1025.545, 1.198, 198.667, 55.969, 110.302, 73.113
2014-07-26, 2014-07-26T10:20:01.008000000, 22.701, 1025.550, 1.198, 189.651, 52.109, 110.344, 64.105
2014-07-27, 2014-07-27T21:48:01.008000000, 20.637, 1025.541, 1.198, 184.764, 48.270, 110.338, 70.918
2014-07-28, 2014-07-28T23:54:01.008000000, -11.077, 1025.523, 1.197, 180.781, 45.422, 110.309, 64.009
2014-07-29, 2014-07-29T00:44:01.008000000, 20.190, 1025.517, 1.198, 179.567, 43.288, 110.320, 63.858
2014-07-30, 2014-07-30T08:50:01.008000000, 38.458, 1025.519, 1.199, 180.328, 41.589, 110.300, 72.457
2014-07-31, 2014-07-31T08:14:01.008000000, 19.885, 1025.507, 1.198, 179.968, 41.890, 110.338, 78.756
2014-08-01, 2014-08-01T07:14:01.008000000, 33.927, 1025.530, 1.203, 181.074, 42.745, 110.320, 76.311
2014-08-02, 2014-08-02T09:26:01.008000000, 42.127, 1025.587, 1.198, 183.241, 44.070, 110.297, 70.672
2014-08-03, 2014-08-03T08:42:01.008000000, 68.177, 1025.611, 1.200, 186.344, 45.668, 110.308, 75.882
2014-08-04, 2014-08-04T22:48:01.008000000, 33.396, 1025.599, 1.199, 185.729, 45.746, 110.329, 64.959
2014-08-05, 2014-08-05T09:40:01.008000000, 33.305, 1025.591, 1.199, 186.740, 45.864, 110.332, 63.448
2014-08-06, 2014-08-06T11:56:01.008000000, 34.104, 1025.587, 1.197, 189.260, 49.148, 110.271, 63.989
2014-08-07, 2014-08-07T15:52:01.008000000, 23.610, 1025.563, 1.198, 187.336, 55.040, 110.311, 60.525
2014-08-08, 2014-08-08T19:10:01.008000000, -16.818, 1025.550, 1.199, 185.254, 54.649, 110.292, 59.810
2014-08-09, 2014-08-09T15:12:01.008000000, 18.893, 1025.529, 1.198, 181.328, 53.052, 110.318, 55.432
2014-08-10, 2014-08-10T10:36:01.008000000, 16.676, 1025.522, 1.198, 180.206, 52.120, 110.335, 70.404
2014-08-11, 2014-08-11T18:56:01.008000000, 20.830, 1025.509, 1.198, 177.913, 52.297, 110.301, 64.918
2014-08-12, 2014-08-12T17:38:01.008000000, 22.448, 1025.509, 1.198, 177.611, 48.882, 110.325, 55.465
2014-08-13, 2014-08-13T09:04:01.008000000, 41.130, 1025.502, 1.198, 180.921, 48.693, 110.332, 64.098
2014-08-14, 2014-08-14T20:38:01.008000000, 48.440, 1025.524, 1.198, 184.829, 50.032, 110.279, 69.721
